customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_combined_score,segment
C00905,2023-07-05,1,18130.03,545,1,2,2,122,At Risk
C04796,2023-07-05,1,4686.15,545,1,2,1,121,Lost Customers
C03500,2023-07-05,1,54668.52,545,1,2,2,122,At Risk
C04505,2023-07-05,1,512.51,545,1,2,1,121,Lost Customers
C03928,2023-07-05,1,182051.27,545,1,2,3,123,At Risk
C03278,2023-07-05,1,66521.35,545,1,2,2,122,At Risk
C00036,2023-07-04,1,63959.59,546,1,2,2,122,At Risk
C01126,2023-07-04,1,10219.12,546,1,2,1,121,Lost Customers
C00580,2023-07-04,1,5635.52,546,1,2,1,121,Lost Customers
C00023,2023-07-03,2,20190.70,547,1,3,2,132,At Risk
C00057,2023-07-03,4,462201.52,547,1,4,4,144,Cannot Lose Them
C02960,2023-07-03,1,21999.92,547,1,2,2,122,At Risk
C00001,2023-07-03,1,447941.34,547,1,2,4,124,At Risk
C00379,2023-07-03,1,85939.36,547,1,2,2,122,At Risk
C02741,2023-07-02,1,9515.78,548,1,2,1,121,Lost Customers
C03895,2023-07-02,4,177459.48,548,1,4,3,143,At Risk
C01026,2023-07-02,1,97563.15,548,1,2,3,123,At Risk
C00981,2023-07-02,2,23041.09,548,1,3,2,132,At Risk
C04919,2023-07-02,1,165572.64,548,1,2,3,123,At Risk
C04156,2023-07-02,1,275185.84,548,1,2,3,123,At Risk
C03341,2023-07-01,1,13719.16,549,1,2,1,121,Lost Customers
C00114,2023-07-01,1,250980.37,549,1,2,3,123,At Risk
C03091,2023-07-01,1,49085.41,549,1,2,2,122,At Risk
C02192,2023-06-30,1,97023.95,550,1,2,3,123,At Risk
C01845,2023-06-29,1,87577.43,551,1,2,2,122,At Risk
C04611,2023-06-29,1,50388.24,551,1,2,2,122,At Risk
C04854,2023-06-28,1,240695.95,552,1,2,3,123,At Risk
C02665,2023-06-28,1,312677.75,552,1,2,4,124,At Risk
C04369,2023-06-28,1,7932.07,552,1,2,1,121,Lost Customers
C01272,2023-06-28,1,155441.21,552,1,2,3,123,At Risk
C02115,2023-06-28,1,65025.18,552,1,1,2,112,Lost Customers
C03103,2023-06-28,1,66896.40,552,1,1,2,112,Lost Customers
C01460,2023-06-28,1,3852.34,552,1,1,1,111,Lost Customers
C01033,2023-06-27,1,575342.74,553,1,1,4,114,Others
C03876,2023-06-26,1,16601.61,554,1,1,2,112,Lost Customers
C00417,2023-06-26,1,5747.96,554,1,1,1,111,Lost Customers
C02620,2023-06-26,1,13799.62,554,1,1,2,112,Lost Customers
C00864,2023-06-26,1,76685.95,554,1,1,2,112,Lost Customers
C03052,2023-06-25,1,88959.69,555,1,1,2,112,Lost Customers
C03786,2023-06-25,1,185698.38,555,1,1,3,113,Others
C01414,2023-06-25,2,132904.23,555,1,3,3,133,At Risk
C04144,2023-06-25,1,18612.23,555,1,1,2,112,Lost Customers
C03542,2023-06-25,1,218920.90,555,1,1,3,113,Others
C02488,2023-06-25,1,468000.40,555,1,1,4,114,Others
C00850,2023-06-25,1,465274.66,555,1,1,4,114,Others
C00420,2023-06-24,1,2024.24,556,1,1,1,111,Lost Customers
C04248,2023-06-24,2,171225.01,556,1,3,3,133,At Risk
C01182,2023-06-24,1,76035.71,556,1,1,2,112,Lost Customers
C03815,2023-06-24,1,5690.56,556,1,1,1,111,Lost Customers
C02639,2023-06-24,1,270970.11,556,1,1,3,113,Others
C01731,2023-06-24,1,88706.11,556,1,1,2,112,Lost Customers
C01048,2023-06-23,1,7375.67,557,1,1,1,111,Lost Customers
C01280,2023-06-23,1,66109.53,557,1,1,2,112,Lost Customers
C01084,2023-06-22,1,248990.76,558,1,1,3,113,Others
C02156,2023-06-21,1,609856.51,559,1,1,4,114,Others
C01469,2023-06-21,1,101138.37,559,1,1,3,113,Others
C03386,2023-06-21,1,9439.88,559,1,1,1,111,Lost Customers
C02446,2023-06-20,1,13979.71,560,1,1,2,112,Lost Customers
C01549,2023-06-20,1,4502.43,560,1,1,1,111,Lost Customers
C01809,2023-06-19,1,533631.62,561,1,1,4,114,Others
C01717,2023-06-19,2,465403.99,561,1,3,4,134,At Risk
C03770,2023-06-18,1,9905.64,562,1,1,1,111,Lost Customers
C03865,2023-06-18,1,470650.12,562,1,1,4,114,Others
C00896,2023-06-18,1,4782.23,562,1,1,1,111,Lost Customers
C02768,2023-06-18,1,285201.70,562,1,1,3,113,Others
C03338,2023-06-18,1,10635.60,562,1,1,1,111,Lost Customers
C01017,2023-06-17,1,622454.68,563,1,1,4,114,Others
C04126,2023-06-17,1,8846.37,563,1,1,1,111,Lost Customers
C02873,2023-06-17,1,215745.99,563,1,1,3,113,Others
C03429,2023-06-17,1,144076.03,563,1,1,3,113,Others
C00198,2023-06-16,1,103984.06,564,1,1,3,113,Others
C00607,2023-06-16,1,6907.01,564,1,1,1,111,Lost Customers
C04558,2023-06-16,1,3419.82,564,1,1,1,111,Lost Customers
C01907,2023-06-15,1,139183.09,565,1,1,3,113,Others
C03005,2023-06-15,2,201864.80,565,1,3,3,133,At Risk
C02346,2023-06-15,1,16027.58,565,1,1,2,112,Lost Customers
C00122,2023-06-14,1,5681.52,566,1,1,1,111,Lost Customers
C01532,2023-06-14,1,104424.32,566,1,1,3,113,Others
C02179,2023-06-13,1,9230.84,567,1,1,1,111,Lost Customers
C02082,2023-06-13,1,159959.35,567,1,1,3,113,Others
C03132,2023-06-12,1,2339.13,568,1,1,1,111,Lost Customers
C03883,2023-06-11,1,9421.02,569,1,1,1,111,Lost Customers
C02914,2023-06-11,1,524632.66,569,1,1,4,114,Others
C01277,2023-06-11,1,11882.22,569,1,1,1,111,Lost Customers
C03936,2023-06-11,1,188764.49,569,1,1,3,113,Others
C04024,2023-06-10,1,210170.30,570,1,1,3,113,Others
C04258,2023-06-10,2,59178.35,570,1,3,2,132,At Risk
C02102,2023-06-10,1,27593.49,570,1,1,2,112,Lost Customers
C00467,2023-06-09,1,3765.75,571,1,1,1,111,Lost Customers
C01883,2023-06-08,1,637260.93,572,1,1,4,114,Others
C01745,2023-06-08,1,976142.02,572,1,1,4,114,Others
C03145,2023-06-07,1,233761.39,573,1,1,3,113,Others
C02806,2023-06-07,1,20757.57,573,1,1,2,112,Lost Customers
C04761,2023-06-06,1,91949.00,574,1,1,3,113,Others
C01225,2023-06-06,1,109562.62,574,1,1,3,113,Others
C02974,2023-06-06,1,8217.63,574,1,1,1,111,Lost Customers
C00952,2023-06-05,1,22471.89,575,1,1,2,112,Lost Customers
C04626,2023-06-05,1,1391.92,575,1,1,1,111,Lost Customers
C04517,2023-06-04,1,120073.33,576,1,1,3,113,Others
C01958,2023-06-03,2,184897.68,577,1,3,3,133,At Risk
C04503,2023-06-03,1,12562.58,577,1,1,1,111,Lost Customers
C04754,2023-05-23,1,62381.63,588,1,1,2,112,Lost Customers
C01480,2023-05-23,1,36645.27,588,1,1,2,112,Lost Customers
C02209,2023-05-23,1,16570.14,588,1,1,2,112,Lost Customers
C03188,2023-05-23,1,44412.96,588,1,1,2,112,Lost Customers
C02734,2024-12-31,59,7691427.16,0,5,5,5,555,Champions
C01537,2024-12-31,59,6839156.53,0,5,5,5,555,Champions
C01371,2024-12-31,59,6282192.62,0,5,5,5,555,Champions
C01369,2024-12-31,59,8487484.48,0,5,5,5,555,Champions
C04547,2024-12-31,10,423324.21,0,5,4,4,544,Champions
C03129,2024-12-31,59,10840953.37,0,5,5,5,555,Champions
C02226,2024-12-31,1,2756.43,0,5,1,1,511,Potential Loyalists
C02122,2024-12-31,59,9190798.91,0,5,5,5,555,Champions
C00518,2024-12-31,59,7082392.47,0,5,5,5,555,Champions
C04644,2024-12-31,59,7006426.32,0,5,5,5,555,Champions
C04494,2024-12-31,44,3620506.26,0,5,5,5,555,Champions
C03027,2024-12-31,13,2008358.44,0,5,5,5,555,Champions
C00615,2024-12-31,10,2465538.11,0,5,4,5,545,Champions
C02092,2024-12-31,59,3147045.59,0,5,5,5,555,Champions
C02667,2024-12-31,59,6587703.95,0,5,5,5,555,Champions
C01491,2023-05-20,1,8119.34,591,1,1,1,111,Lost Customers
C00959,2023-05-20,1,89211.12,591,1,1,2,112,Lost Customers
C00471,2023-05-20,1,5766.53,591,1,1,1,111,Lost Customers
C02288,2023-05-19,2,445918.43,592,1,3,4,134,At Risk
C01100,2023-05-19,1,314148.31,592,1,1,4,114,Others
C00592,2023-05-18,1,24915.04,593,1,1,2,112,Lost Customers
C01390,2023-05-18,1,11318.41,593,1,1,1,111,Lost Customers
C00640,2023-05-18,1,5415.95,593,1,1,1,111,Lost Customers
C01337,2023-05-17,3,629320.22,594,1,3,4,134,At Risk
C04373,2023-05-17,1,4064.85,594,1,1,1,111,Lost Customers
C02517,2023-05-17,1,491983.73,594,1,1,4,114,Others
C01560,2023-05-16,1,2681.84,595,1,1,1,111,Lost Customers
C03958,2023-05-05,1,140618.48,606,1,1,3,113,Others
C00355,2023-05-04,1,167445.23,607,1,1,3,113,Others
C03124,2023-05-03,1,155445.44,608,1,1,3,113,Others
C01805,2023-05-03,1,540570.01,608,1,1,4,114,Others
C03674,2024-12-31,55,4041536.32,0,5,5,5,555,Champions
C03057,2024-12-31,1,10214.69,0,5,1,1,511,Potential Loyalists
C01487,2024-12-31,4,830701.08,0,5,4,4,544,Champions
C00860,2024-12-31,59,4824043.63,0,5,5,5,555,Champions
C01856,2024-12-31,59,4735723.76,0,5,5,5,555,Champions
C00883,2024-12-31,19,2843178.36,0,5,5,5,555,Champions
C02481,2024-12-31,59,3544011.50,0,5,5,5,555,Champions
C04229,2024-12-31,59,4391840.21,0,5,5,5,555,Champions
C04810,2024-12-31,59,7278840.76,0,5,5,5,555,Champions
C02842,2024-12-31,59,3672672.85,0,5,5,5,555,Champions
C01725,2024-12-31,27,1236528.67,0,5,5,5,555,Champions
C03494,2024-12-31,59,7891679.64,0,5,5,5,555,Champions
C00147,2024-12-31,20,1701941.75,0,5,5,5,555,Champions
C04084,2024-12-31,59,4105349.66,0,5,5,5,555,Champions
C01644,2024-12-31,59,8312415.47,0,5,5,5,555,Champions
C00989,2023-05-03,1,5476.47,608,1,1,1,111,Lost Customers
C02961,2023-05-03,1,73374.52,608,1,1,2,112,Lost Customers
C03999,2023-05-03,1,201613.61,608,1,1,3,113,Others
C02257,2023-05-02,2,141134.02,609,1,3,3,133,At Risk
C04650,2023-05-01,1,501207.72,610,1,1,4,114,Others
C04153,2023-04-30,1,112528.38,611,1,1,3,113,Others
C02532,2023-04-30,1,158104.70,611,1,1,3,113,Others
C01672,2023-04-30,1,5299.10,611,1,1,1,111,Lost Customers
C02311,2023-04-30,2,182504.60,611,1,3,3,133,At Risk
C01724,2023-04-30,1,11932.00,611,1,1,1,111,Lost Customers
C01447,2023-04-29,2,31179.26,612,1,3,2,132,At Risk
C04925,2023-04-29,1,733778.22,612,1,1,4,114,Others
C04706,2023-04-29,1,241595.59,612,1,1,3,113,Others
C01278,2023-04-29,1,3168.10,612,1,1,1,111,Lost Customers
C04286,2023-04-29,1,4570.88,612,1,1,1,111,Lost Customers
C04170,2023-04-28,1,85515.49,613,1,1,2,112,Lost Customers
C00758,2023-04-28,1,21977.76,613,1,1,2,112,Lost Customers
C03573,2023-04-27,1,86041.41,614,1,1,2,112,Lost Customers
C00380,2023-04-27,1,8519.30,614,1,1,1,111,Lost Customers
C00497,2023-04-26,1,8224.04,615,1,1,1,111,Lost Customers
C04474,2023-04-26,1,106891.99,615,1,1,3,113,Others
C03540,2023-04-25,1,120774.56,616,1,1,3,113,Others
C02772,2023-04-25,1,3974.95,616,1,1,1,111,Lost Customers
C00915,2023-04-25,1,2865.14,616,1,1,1,111,Lost Customers
C04136,2023-04-25,1,45585.07,616,1,1,2,112,Lost Customers
C04941,2024-11-17,1,470637.90,44,4,1,4,414,New Customers
C04935,2024-11-11,17,1131787.91,50,4,5,4,454,Champions
C04954,2024-11-10,4,21050.43,51,4,4,2,442,Others
C04965,2024-11-07,5,1034701.48,54,4,4,4,444,Champions
C04983,2024-10-26,10,1999563.19,66,4,4,5,445,Champions
C04961,2024-10-25,1,87934.65,67,4,1,2,412,Potential Loyalists
C04995,2024-10-15,2,313897.73,77,4,3,4,434,Loyal Customers
C04988,2024-10-13,48,7917333.18,79,4,5,5,455,Champions
C04968,2024-10-12,1,4382.20,80,4,1,1,411,Potential Loyalists
C04930,2024-10-10,4,71492.55,82,4,4,2,442,Others
C04940,2024-10-06,10,727809.03,86,4,4,4,444,Champions
C04990,2024-10-06,1,7341.89,86,4,1,1,411,Potential Loyalists
C01095,2023-10-08,1,7520.98,450,1,1,1,111,Lost Customers
C04883,2023-10-08,1,195174.90,450,1,1,3,113,Others
C00777,2023-10-08,1,110302.66,450,1,1,3,113,Others
C00841,2023-10-08,3,33543.55,450,1,3,2,132,At Risk
C01130,2023-10-08,1,6772.87,450,1,1,1,111,Lost Customers
C01722,2023-10-08,1,19066.53,450,1,1,2,112,Lost Customers
C03745,2023-10-07,1,84364.92,451,1,1,2,112,Lost Customers
C02377,2023-10-07,1,412426.04,451,1,1,4,114,Others
C03989,2023-10-07,1,4493.09,451,1,1,1,111,Lost Customers
C01115,2023-10-07,1,4851.79,451,1,1,1,111,Lost Customers
C04636,2023-10-07,1,508228.41,451,1,1,4,114,Others
C00026,2023-10-07,3,71770.03,451,1,3,2,132,At Risk
C03600,2023-10-07,1,18582.71,451,1,1,2,112,Lost Customers
C04507,2023-10-07,3,288803.79,451,1,3,3,133,At Risk
C03380,2023-10-07,1,7319.18,451,1,1,1,111,Lost Customers
C03144,2023-10-07,1,17516.47,451,1,1,2,112,Lost Customers
C01262,2023-10-07,1,10533.25,451,1,1,1,111,Lost Customers
C03746,2023-10-07,1,12625.09,451,1,1,1,111,Lost Customers
C04762,2023-10-07,1,7702.33,451,1,1,1,111,Lost Customers
C02269,2023-10-07,1,12827.96,451,1,1,1,111,Lost Customers
C01599,2023-10-07,4,358350.64,451,1,4,4,144,Cannot Lose Them
C00255,2023-10-07,1,404053.42,451,1,1,4,114,Others
C02804,2023-10-07,1,11820.59,451,1,1,1,111,Lost Customers
C00242,2023-10-07,1,233627.13,451,1,1,3,113,Others
C01333,2023-10-07,1,11030.96,451,1,1,1,111,Lost Customers
C01517,2023-10-06,1,37820.78,452,1,1,2,112,Lost Customers
C00416,2023-10-06,1,77544.92,452,1,1,2,112,Lost Customers
C03048,2023-10-04,1,135395.42,454,1,1,3,113,Others
C02562,2023-10-04,1,15229.18,454,1,1,2,112,Lost Customers
C02779,2023-10-04,1,147666.61,454,1,1,3,113,Others
C04152,2023-10-03,3,569963.10,455,1,3,4,134,At Risk
C01582,2023-10-02,1,2955.17,456,1,1,1,111,Lost Customers
C01810,2023-10-02,1,111283.47,456,1,1,3,113,Others
C02903,2023-10-02,1,107359.60,456,1,1,3,113,Others
C01827,2023-04-25,1,313241.71,616,1,1,4,114,Others
C01386,2023-04-24,1,37934.70,617,1,1,2,112,Lost Customers
C02780,2023-04-23,1,20764.74,618,1,1,2,112,Lost Customers
C01208,2023-04-23,2,290230.73,618,1,3,3,133,At Risk
C01242,2023-04-23,1,10376.69,618,1,1,1,111,Lost Customers
C02416,2023-04-22,1,10143.95,619,1,1,1,111,Lost Customers
C04581,2023-04-22,1,398863.22,619,1,1,4,114,Others
C03668,2023-04-21,1,3789.30,620,1,1,1,111,Lost Customers
C01822,2023-04-20,1,3514.56,621,1,1,1,111,Lost Customers
C02382,2023-04-20,1,4668.41,621,1,1,1,111,Lost Customers
C01601,2023-04-20,1,231055.23,621,1,1,3,113,Others
C03547,2023-04-20,1,360642.21,621,1,1,4,114,Others
C04953,2023-04-20,1,7321.25,621,1,1,1,111,Lost Customers
C03472,2023-04-19,1,30660.93,622,1,1,2,112,Lost Customers
C00597,2023-04-17,1,5452.34,624,1,1,1,111,Lost Customers
C02632,2023-04-17,1,1608.99,624,1,1,1,111,Lost Customers
C00701,2023-04-16,1,231047.57,625,1,1,3,113,Others
C04422,2023-04-16,1,8286.91,625,1,1,1,111,Lost Customers
C01682,2023-04-16,1,105994.89,625,1,1,3,113,Others
C02727,2023-04-16,2,427223.30,625,1,3,4,134,At Risk
C04393,2023-04-16,1,11323.16,625,1,1,1,111,Lost Customers
C03018,2023-04-15,2,426035.75,626,1,3,4,134,At Risk
C00299,2023-04-15,1,22276.32,626,1,1,2,112,Lost Customers
C01474,2023-04-15,1,690184.94,626,1,1,4,114,Others
C03889,2023-04-15,1,56314.27,626,1,1,2,112,Lost Customers
C03263,2023-04-14,1,102578.35,627,1,1,3,113,Others
C03580,2023-04-14,1,11523.91,627,1,1,1,111,Lost Customers
C03556,2023-04-14,1,11619.02,627,1,1,1,111,Lost Customers
C02505,2023-04-14,1,10200.58,627,1,1,1,111,Lost Customers
C02598,2023-04-14,1,418225.22,627,1,1,4,114,Others
C03710,2023-04-13,1,815.50,628,1,1,1,111,Lost Customers
C04148,2023-04-13,1,52181.27,628,1,1,2,112,Lost Customers
C00919,2023-04-12,3,302194.10,629,1,3,3,133,At Risk
C04578,2023-04-12,1,10510.85,629,1,1,1,111,Lost Customers
C00894,2023-04-11,1,93301.85,630,1,1,3,113,Others
C00034,2023-04-11,1,117542.86,630,1,1,3,113,Others
C00742,2023-04-11,1,15779.91,630,1,1,2,112,Lost Customers
C02670,2023-04-10,1,2659.07,631,1,1,1,111,Lost Customers
C03488,2023-04-10,1,178571.56,631,1,1,3,113,Others
C04506,2023-04-10,1,98281.81,631,1,1,3,113,Others
C04212,2023-04-10,1,171111.21,631,1,1,3,113,Others
C03775,2023-04-10,1,571573.24,631,1,1,4,114,Others
C04808,2023-04-10,1,488401.84,631,1,1,4,114,Others
C01044,2023-04-09,1,7478.34,632,1,1,1,111,Lost Customers
C03321,2023-04-09,1,22807.58,632,1,1,2,112,Lost Customers
C00241,2023-04-09,1,11754.54,632,1,1,1,111,Lost Customers
C02344,2023-04-09,1,292342.73,632,1,1,3,113,Others
C02773,2023-04-08,1,863.60,633,1,1,1,111,Lost Customers
C02982,2023-04-08,1,19513.15,633,1,1,2,112,Lost Customers
C00602,2023-04-08,1,7325.68,633,1,1,1,111,Lost Customers
C01123,2023-04-08,1,54604.50,633,1,1,2,112,Lost Customers
C01433,2023-04-08,1,62190.54,633,1,1,2,112,Lost Customers
C03403,2023-04-07,1,1575.76,634,1,1,1,111,Lost Customers
C03431,2023-04-07,2,85285.97,634,1,3,2,132,At Risk
C04722,2023-04-06,1,190692.39,635,1,1,3,113,Others
C01065,2023-04-05,1,89322.11,636,1,1,2,112,Lost Customers
C01590,2023-04-04,2,619766.19,637,1,3,4,134,At Risk
C04675,2023-04-04,1,55704.10,637,1,1,2,112,Lost Customers
C00879,2023-04-03,1,86683.49,638,1,1,2,112,Lost Customers
C03773,2023-04-03,1,184469.70,638,1,1,3,113,Others
C01389,2023-04-03,1,136030.67,638,1,1,3,113,Others
C00734,2023-04-02,1,141136.34,639,1,1,3,113,Others
C03497,2023-04-01,1,241039.95,640,1,1,3,113,Others
C00432,2023-04-01,1,163768.69,640,1,1,3,113,Others
C04086,2023-04-01,1,200473.71,640,1,1,3,113,Others
C03502,2023-04-01,1,10522.68,640,1,1,1,111,Lost Customers
C00357,2023-03-31,1,5584.31,641,1,1,1,111,Lost Customers
C00140,2023-03-31,1,53967.86,641,1,1,2,112,Lost Customers
C02585,2023-03-31,1,84382.22,641,1,1,2,112,Lost Customers
C00067,2023-03-31,1,4871.65,641,1,1,1,111,Lost Customers
C03711,2023-03-30,1,1009.41,642,1,1,1,111,Lost Customers
C02940,2023-03-30,1,7001.93,642,1,1,1,111,Lost Customers
C00648,2023-01-20,1,13127.62,711,1,1,1,111,Lost Customers
C00452,2023-01-20,1,36020.25,711,1,1,2,112,Lost Customers
C03192,2023-01-20,1,862789.17,711,1,1,4,114,Others
C02648,2023-01-20,1,103582.35,711,1,1,3,113,Others
C00525,2023-01-20,1,27606.58,711,1,1,2,112,Lost Customers
C00232,2023-01-20,1,4209.51,711,1,1,1,111,Lost Customers
C03223,2023-01-20,1,159144.15,711,1,1,3,113,Others
C00428,2023-01-20,1,6535.88,711,1,1,1,111,Lost Customers
C02423,2023-01-20,1,111573.29,711,1,1,3,113,Others
C03305,2023-01-20,1,5531.53,711,1,1,1,111,Lost Customers
C04279,2023-01-20,1,266521.73,711,1,1,3,113,Others
C01849,2023-01-20,1,9943.86,711,1,1,1,111,Lost Customers
C03390,2023-01-20,1,3558.57,711,1,1,1,111,Lost Customers
C03565,2023-01-20,1,117568.63,711,1,1,3,113,Others
C04054,2023-01-20,1,5730.23,711,1,1,1,111,Lost Customers
C03776,2023-01-20,1,97734.95,711,1,1,3,113,Others
C01901,2023-01-20,1,208768.15,711,1,1,3,113,Others
C00041,2023-01-20,1,229921.75,711,1,1,3,113,Others
C04998,2023-01-20,1,22641.94,711,1,1,2,112,Lost Customers
C00134,2023-03-30,1,17558.94,642,1,1,2,112,Lost Customers
C03335,2023-03-29,1,38520.97,643,1,1,2,112,Lost Customers
C00547,2023-03-29,1,330732.68,643,1,1,4,114,Others
C03327,2023-03-29,1,44235.97,643,1,1,2,112,Lost Customers
C01427,2023-03-29,1,61213.76,643,1,1,2,112,Lost Customers
C01971,2023-03-28,1,9348.53,644,1,1,1,111,Lost Customers
C04432,2023-03-28,1,2813.20,644,1,1,1,111,Lost Customers
C02847,2023-03-27,1,72838.06,645,1,1,2,112,Lost Customers
C01932,2023-03-27,1,20899.30,645,1,1,2,112,Lost Customers
C01863,2023-03-26,1,100118.44,646,1,1,3,113,Others
C03170,2023-03-26,1,86226.14,646,1,1,2,112,Lost Customers
C00220,2023-03-26,1,44067.15,646,1,1,2,112,Lost Customers
C00714,2023-03-25,1,39102.21,647,1,1,2,112,Lost Customers
C03881,2023-03-25,1,139707.55,647,1,1,3,113,Others
C04131,2023-03-25,1,53721.76,647,1,1,2,112,Lost Customers
C01112,2023-03-24,1,66132.34,648,1,1,2,112,Lost Customers
C00780,2023-03-24,1,4749.23,648,1,1,1,111,Lost Customers
C04618,2023-03-24,1,55255.61,648,1,1,2,112,Lost Customers
C04414,2023-03-23,1,23176.15,649,1,1,2,112,Lost Customers
C01305,2023-03-23,1,209847.39,649,1,1,3,113,Others
C00069,2023-03-21,1,4376.70,651,1,1,1,111,Lost Customers
C02606,2023-03-21,1,52843.68,651,1,1,2,112,Lost Customers
C03425,2023-03-20,2,222917.66,652,1,3,3,133,At Risk
C04742,2023-03-20,1,809.88,652,1,1,1,111,Lost Customers
C03740,2023-03-20,1,39777.71,652,1,1,2,112,Lost Customers
C01310,2023-03-19,1,67017.09,653,1,1,2,112,Lost Customers
C04795,2023-03-19,1,71212.95,653,1,1,2,112,Lost Customers
C00890,2023-03-18,1,2778.12,654,1,1,1,111,Lost Customers
C02253,2023-03-18,1,47048.50,654,1,1,2,112,Lost Customers
C01397,2023-03-17,1,524393.43,655,1,1,4,114,Others
C04263,2023-03-17,1,29132.73,655,1,1,2,112,Lost Customers
C04185,2023-03-17,1,4770.29,655,1,1,1,111,Lost Customers
C04434,2023-03-16,1,5467.31,656,1,1,1,111,Lost Customers
C03212,2023-03-15,1,4095.41,657,1,1,1,111,Lost Customers
C02857,2023-03-15,1,10195.68,657,1,1,1,111,Lost Customers
C03337,2023-03-15,1,9401.87,657,1,1,1,111,Lost Customers
C00265,2023-03-14,1,599524.54,658,1,1,4,114,Others
C00647,2023-03-14,1,38505.38,658,1,1,2,112,Lost Customers
C02583,2023-03-13,1,3055.37,659,1,1,1,111,Lost Customers
C02249,2023-03-13,1,17232.06,659,1,1,2,112,Lost Customers
C02971,2023-03-12,1,126310.93,660,1,1,3,113,Others
C01635,2023-03-12,1,16139.74,660,1,1,2,112,Lost Customers
C01338,2023-03-12,1,9670.76,660,1,1,1,111,Lost Customers
C02001,2023-03-12,1,193171.28,660,1,1,3,113,Others
C03855,2023-03-12,1,11434.04,660,1,1,1,111,Lost Customers
C00977,2023-03-11,1,21325.26,661,1,1,2,112,Lost Customers
C04453,2023-03-11,1,681414.09,661,1,1,4,114,Others
C04095,2023-03-11,1,28848.01,661,1,1,2,112,Lost Customers
C00251,2023-03-11,1,13336.72,661,1,1,1,111,Lost Customers
C03667,2023-03-10,1,5557.78,662,1,1,1,111,Lost Customers
C00443,2023-03-09,1,97737.21,663,1,1,3,113,Others
C02860,2023-03-09,1,11476.88,663,1,1,1,111,Lost Customers
C02480,2023-03-08,1,156280.16,664,1,1,3,113,Others
C03717,2023-03-08,1,1301.77,664,1,1,1,111,Lost Customers
C02104,2023-03-07,1,19388.99,665,1,1,2,112,Lost Customers
C01321,2023-03-07,1,431584.56,665,1,1,4,114,Others
C01378,2023-03-07,1,112408.91,665,1,1,3,113,Others
C03980,2023-03-07,1,136388.23,665,1,1,3,113,Others
C03147,2023-03-06,1,8885.32,666,1,1,1,111,Lost Customers
C04420,2023-03-06,2,584009.41,666,1,3,4,134,At Risk
C03675,2023-03-06,1,16933.32,666,1,1,2,112,Lost Customers
C04209,2023-03-06,1,44022.35,666,1,1,2,112,Lost Customers
C01287,2023-03-05,1,56320.72,667,1,1,2,112,Lost Customers
C04564,2023-03-05,1,632182.55,667,1,1,4,114,Others
C02386,2023-03-05,3,49982.95,667,1,3,2,132,At Risk
C00318,2023-03-05,1,11808.07,667,1,1,1,111,Lost Customers
C04847,2023-03-05,1,11306.73,667,1,1,1,111,Lost Customers
C02711,2023-03-04,1,161175.84,668,1,1,3,113,Others
C01353,2023-03-04,1,142928.08,668,1,1,3,113,Others
C02611,2023-03-04,1,12654.03,668,1,1,1,111,Lost Customers
C00214,2023-03-03,1,26232.66,669,1,1,2,112,Lost Customers
C00826,2023-03-03,1,101756.60,669,1,1,3,113,Others
C00061,2023-03-02,1,575945.72,670,1,1,4,114,Others
C03729,2023-03-02,1,5915.70,670,1,1,1,111,Lost Customers
C04204,2023-03-01,1,16133.98,671,1,1,2,112,Lost Customers
C04555,2023-03-01,1,6528.76,671,1,1,1,111,Lost Customers
C03955,2023-03-01,1,961016.67,671,1,1,4,114,Others
C01811,2023-02-28,1,14930.41,672,1,1,2,112,Lost Customers
C04428,2023-02-27,1,352006.01,673,1,1,4,114,Others
C01649,2023-02-27,1,74248.24,673,1,1,2,112,Lost Customers
C03076,2023-02-27,1,66818.00,673,1,1,2,112,Lost Customers
C04660,2023-02-25,1,8579.61,675,1,1,1,111,Lost Customers
C01109,2023-02-25,1,22252.71,675,1,1,2,112,Lost Customers
C04897,2023-02-25,1,531.00,675,1,1,1,111,Lost Customers
C02143,2023-02-24,1,182412.71,676,1,1,3,113,Others
C01157,2023-02-24,1,34126.90,676,1,1,2,112,Lost Customers
C01090,2023-02-24,1,157367.24,676,1,1,3,113,Others
C03938,2023-02-24,1,576029.32,676,1,1,4,114,Others
C04743,2023-02-23,1,99874.03,677,1,1,3,113,Others
C00531,2023-02-12,1,174840.10,688,1,1,3,113,Others
C02338,2024-12-31,59,8895172.55,0,5,5,5,555,Champions
C00661,2024-12-31,59,4806125.94,0,5,5,5,555,Champions
C00677,2024-12-31,59,7553234.03,0,5,5,5,555,Champions
C02360,2024-12-31,32,2377730.01,0,5,5,5,555,Champions
C02024,2024-12-31,59,4683924.26,0,5,5,5,555,Champions
C00691,2024-12-31,59,10113912.96,0,5,5,5,555,Champions
C02011,2024-12-31,1,252078.05,0,5,1,3,513,Potential Loyalists
C03245,2024-12-31,59,2148046.48,0,5,5,5,555,Champions
C02411,2024-12-31,27,1846942.58,0,5,5,5,555,Champions
C01943,2024-12-31,24,3464679.25,0,5,5,5,555,Champions
